
---------- Begin Simulation Statistics ----------
simSeconds                                   0.058104                       # Number of seconds simulated (Second)
simTicks                                  58104491200                       # Number of ticks simulated (Tick)
finalTick                                623152922000                       # Number of ticks from beginning of simulation (restored from checkpoints and never reset) (Tick)
simFreq                                  1000000000000                       # The number of ticks per simulated second ((Tick/Second))
hostSeconds                                    422.08                       # Real time elapsed on the host (Second)
hostTickRate                                137660673                       # The number of ticks simulated per host second (ticks/s) ((Tick/Second))
hostMemory                                    9140064                       # Number of bytes of host memory used (Byte)
simInsts                                    360308773                       # Number of instructions simulated (Count)
simOps                                      411217000                       # Number of ops (including micro ops) simulated (Count)
hostInstRate                                   853640                       # Simulator instruction rate (inst/s) ((Count/Second))
hostOpRate                                     974252                       # Simulator op (including micro ops) rate (op/s) ((Count/Second))
system.bridge.power_state.pwrStateResidencyTicks::UNDEFINED 623152922000                       # Cumulative time (in ticks) in various power states (Tick)
system.clk_domain.clock                          1000                       # Clock period in ticks (Tick)
system.cpu.numCycles                        145261228                       # Number of cpu cycles simulated (Cycle)
system.cpu.numWorkItemsStarted                      0                       # Number of work items this cpu started (Count)
system.cpu.numWorkItemsCompleted                    0                       # Number of work items this cpu completed (Count)
system.cpu.instsAdded                        17070614                       # Number of instructions added to the IQ (excludes non-spec) (Count)
system.cpu.nonSpecInstsAdded                     5036                       # Number of non-speculative instructions added to the IQ (Count)
system.cpu.instsIssued                       15158363                       # Number of instructions issued (Count)
system.cpu.squashedInstsIssued                 201399                       # Number of squashed instructions issued (Count)
system.cpu.squashedInstsExamined              2421957                       # Number of squashed instructions iterated over during squash; mainly for profiling (Count)
system.cpu.squashedOperandsExamined           4270261                       # Number of squashed operands that are examined and possibly removed from graph (Count)
system.cpu.squashedNonSpecRemoved                 116                       # Number of squashed non-spec instructions that were removed (Count)
system.cpu.numIssuedDist::samples           145148516                       # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::mean               0.104433                       # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::stdev              0.432156                       # Number of insts issued each cycle (Count)
system.cpu.mmu.stage2_itb_walker.requestOrigin_Completed::total            0                       # Table walker requests started/completed, data/inst (Count)
system.cpu.mmu.stage2_itb_walker.requestOrigin::total            0                       # Table walker requests started/completed, data/inst (Count)
system.cpu.mmu.stage2_itb_walker.power_state.pwrStateResidencyTicks::UNDEFINED 624527728000                       # Cumulative time (in ticks) in various power states (Tick)
system.cpu.power_state.pwrStateResidencyTicks::ON  79092594000                       # Cumulative time (in ticks) in various power states (Tick)
system.cpu.rename.squashCycles                  99111                       # Number of cycles rename is squashing (Cycle)
system.cpu.rename.idleCycles                  4478779                       # Number of cycles rename is idle (Cycle)
system.cpu.rename.blockCycles               133170928                       # Number of cycles rename is blocking (Cycle)
system.cpu.rename.serializeStallCycles        1344954                       # count of cycles rename stalled for serializing inst (Cycle)
system.cpu.rename.runCycles                   5014717                       # Number of cycles rename is running (Cycle)
system.cpu.rename.unblockCycles               3901006                       # Number of cycles rename is unblocking (Cycle)
system.cpu.rename.renamedInsts               19446076                       # Number of instructions processed by rename (Count)
system.cpu.rename.squashedInsts                169672                       # Number of squashed instructions processed by rename (Count)
system.cpu.rename.ROBFullEvents                554867                       # Number of times rename has blocked due to ROB full (Count)
system.cpu.rename.IQFullEvents                2088962                       # Number of times rename has blocked due to IQ full (Count)
system.cpu.rename.LQFullEvents                 176332                       # Number of times rename has blocked due to LQ full (Count)
system.cpu.rename.SQFullEvents                 206701                       # Number of times rename has blocked due to SQ full (Count)
system.cpu.rename.fullRegistersEvents             135                       # Number of times there has been no free registers (Count)
system.cpu.rename.renamedOperands            26427872                       # Number of destination operands rename has renamed (Count)
system.cpu.rename.lookups                    36788242                       # Number of register rename lookups that rename has made (Count)
system.cpu.rename.intLookups                 24806987                       # Number of integer rename lookups (Count)
system.cpu.rename.vecLookups                     1217                       # Number of vector rename lookups (Count)
system.cpu.rename.committedMaps              22748065                       # Number of HB maps that are committed (Count)
system.cpu.rename.undoneMaps                  3679799                       # Number of HB maps that are undone due to squashing (Count)
system.cpu.rename.serializing                   85544                       # count of serializing insts renamed (Count)
system.cpu.rename.tempSerializing               16600                       # count of temporary serializing insts renamed (Count)
system.cpu.rename.skidInsts                   7259433                       # count of insts added to the skid buffer (Count)
system.cpu.rob.reads                        166710908                       # The number of ROB reads (Count)
system.cpu.rob.writes                        38780070                       # The number of ROB writes (Count)
system.cpu.thread_0.numInsts                 16288013                       # Number of Instructions committed (Count)
system.cpu.thread_0.numOps                   16685484                       # Number of Ops committed (Count)
system.cpu.thread_0.numMemRefs                      0                       # Number of Memory References (Count)
system.cpu_clk_domain.clock                       400                       # Clock period in ticks (Tick)
system.cpu_voltage_domain.voltage                   1                       # Voltage in Volts (Volt)
system.iobus.transDist::ReadReq                   194                       # Transaction distribution (Count)
system.iobus.transDist::ReadResp                  194                       # Transaction distribution (Count)
system.iobus.transDist::WriteReq                  222                       # Transaction distribution (Count)
system.iobus.transDist::WriteResp                 222                       # Transaction distribution (Count)
system.iobus.pktCount_system.bridge.mem_side_port::system.realview.uart0.pio          832                       # Packet count per connected requestor and responder (Count)
system.iobus.pktCount_system.bridge.mem_side_port::total          832                       # Packet count per connected requestor and responder (Count)
system.iobus.pktCount::total                      832                       # Packet count per connected requestor and responder (Count)
system.iobus.pktSize_system.bridge.mem_side_port::system.realview.uart0.pio          832                       # Cumulative packet size per connected requestor and responder (Byte)
system.iobus.pktSize_system.bridge.mem_side_port::total          832                       # Cumulative packet size per connected requestor and responder (Byte)
system.iobus.pktSize::total                       832                       # Cumulative packet size per connected requestor and responder (Byte)
system.iobus.power_state.pwrStateResidencyTicks::UNDEFINED 624527728000                       # Cumulative time (in ticks) in various power states (Tick)
system.iobus.reqLayer12.occupancy              776361                       # Layer occupancy (ticks) (Tick)
system.iobus.reqLayer12.utilization               0.0                       # Layer utilization (Ratio)
system.iobus.respLayer0.occupancy              610000                       # Layer occupancy (ticks) (Tick)
system.iobus.respLayer0.utilization               0.0                       # Layer utilization (Ratio)
system.iocache.blockedCycles::no_mshrs              0                       # number of cycles access was blocked (Cycle)
system.iocache.blockedCycles::no_targets            0                       # number of cycles access was blocked (Cycle)
system.iocache.blockedCauses::no_mshrs              0                       # number of times access was blocked (Count)
system.iocache.blockedCauses::no_targets            0                       # number of times access was blocked (Count)
system.iocache.avgBlocked::no_mshrs               nan                       # average number of cycles each access was blocked ((Cycle/Count))
system.iocache.avgBlocked::no_targets             nan                       # average number of cycles each access was blocked ((Cycle/Count))
system.iocache.replacements                         0                       # number of replacements (Count)
system.iocache.prefetchFills                        0                       # number of prefetch fills (Count)
system.iocache.prefetchHits                         0                       # number of prefetch hits (Count)
system.iocache.power_state.pwrStateResidencyTicks::UNDEFINED 624527728000                       # Cumulative time (in ticks) in various power states (Tick)
system.iocache.tags.tagsInUse                      16                       # Average ticks per tags in use ((Tick/Count))
system.iocache.tags.totalRefs                      16                       # Total number of references to valid blocks. (Count)
system.iocache.tags.sampledRefs                    16                       # Sample count of references to valid blocks. (Count)
system.iocache.tags.avgRefs                         1                       # Average number of references to valid blocks. ((Count/Count))
system.iocache.tags.warmupTick                      0                       # The tick when the warmup percentage was hit. (Tick)
system.iocache.tags.occupancies::pci_ide           16                       # Average occupied blocks per tick, per requestor ((Count/Tick))
system.iocache.tags.avgOccs::pci_ide                1                       # Average percentage of cache occupancy ((Ratio/Tick))
system.iocache.tags.avgOccs::total                  1                       # Average percentage of cache occupancy ((Ratio/Tick))
system.iocache.tags.occupanciesTaskId::1023           16                       # Occupied blocks per task id (Count)
system.iocache.tags.ageTaskId_1023::4              16                       # Occupied blocks per task id, per block age (Count)
system.iocache.tags.ratioOccsTaskId::1023            1                       # Ratio of occupied blocks and all blocks, per task id (Ratio)
system.iocache.tags.tagAccesses                     0                       # Number of tag accesses (Count)
system.iocache.tags.dataAccesses                    0                       # Number of data accesses (Count)
system.iocache.tags.power_state.pwrStateResidencyTicks::UNDEFINED 624527728000                       # Cumulative time (in ticks) in various power states (Tick)
system.l2.demandHits::cpu.mmu.dtb_walker       129057                       # number of demand (read+write) hits (Count)
system.l2.demandHits::cpu.mmu.itb_walker          705                       # number of demand (read+write) hits (Count)
system.l2.demandHits::cpu.inst                   4719                       # number of demand (read+write) hits (Count)
system.l2.demandHits::cpu.data                 195454                       # number of demand (read+write) hits (Count)
system.l2.demandHits::cpu.dcache.prefetcher         2289                       # number of demand (read+write) hits (Count)
system.l2.demandHits::total                    332224                       # number of demand (read+write) hits (Count)
system.l2.overallHits::cpu.mmu.dtb_walker       129057                       # number of overall hits (Count)
system.l2.overallHits::cpu.mmu.itb_walker          705                       # number of overall hits (Count)
system.l2.overallHits::cpu.inst                  4719                       # number of overall hits (Count)
