
---------- Begin Simulation Statistics ----------
simSeconds                                   5.511455                       # Number of seconds simulated (Second)
simTicks                                 5511454542000                       # Number of ticks simulated (Tick)
finalTick                                8997884000800                       # Number of ticks from beginning of simulation (restored from checkpoints and never reset) (Tick)
simFreq                                  1000000000000                       # The number of ticks per simulated second ((Tick/Second))
hostSeconds                                  29899.61                       # Real time elapsed on the host (Second)
hostTickRate                                184331981                       # The number of ticks simulated per host second (ticks/s) ((Tick/Second))
hostMemory                                    9141088                       # Number of bytes of host memory used (Byte)
simInsts                                   3135944890                       # Number of instructions simulated (Count)
simOps                                     3459426053                       # Number of ops (including micro ops) simulated (Count)
hostInstRate                                   104882                       # Simulator instruction rate (inst/s) ((Count/Second))
hostOpRate                                     115701                       # Simulator op (including micro ops) rate (op/s) ((Count/Second))
system.bridge.power_state.pwrStateResidencyTicks::UNDEFINED 8997884000800                       # Cumulative time (in ticks) in various power states (Tick)
system.clk_domain.clock                          1000                       # Clock period in ticks (Tick)
system.cpu.numCycles                      13778636355                       # Number of cpu cycles simulated (Cycle)
system.cpu.numWorkItemsStarted                      0                       # Number of work items this cpu started (Count)
system.cpu.numWorkItemsCompleted                    0                       # Number of work items this cpu completed (Count)
system.cpu.instsAdded                      1005757597                       # Number of instructions added to the IQ (excludes non-spec) (Count)
system.cpu.nonSpecInstsAdded                   396523                       # Number of non-speculative instructions added to the IQ (Count)
system.cpu.instsIssued                     1016901428                       # Number of instructions issued (Count)
system.cpu.squashedInstsIssued               19075372                       # Number of squashed instructions issued (Count)
system.cpu.squashedInstsExamined            229032985                       # Number of squashed instructions iterated over during squash; mainly for profiling (Count)
system.cpu.squashedOperandsExamined         402418029                       # Number of squashed operands that are examined and possibly removed from graph (Count)
system.cpu.squashedNonSpecRemoved                7447                       # Number of squashed non-spec instructions that were removed (Count)
system.cpu.numIssuedDist::samples         13777600141                       # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::mean               0.073808                       # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::stdev              0.349227                       # Number of insts issued each cycle (Count)
system.cpu.mmu.stage2_dtb_walker.requestOrigin_Requested::Inst            0                       # Table walker requests started/completed, data/inst (Count)
system.cpu.mmu.stage2_dtb_walker.requestOrigin_Requested::total            0                       # Table walker requests started/completed, data/inst (Count)
system.cpu.mmu.stage2_dtb_walker.requestOrigin_Completed::Data            0                       # Table walker requests started/completed, data/inst (Count)
system.cpu.mmu.stage2_dtb_walker.requestOrigin_Completed::Inst            0                       # Table walker requests started/completed, data/inst (Count)
system.cpu.mmu.stage2_dtb_walker.requestOrigin_Completed::total            0                       # Table walker requests started/completed, data/inst (Count)
system.cpu.mmu.stage2_dtb_walker.requestOrigin::total            0                       # Table walker requests started/completed, data/inst (Count)
system.cpu.mmu.stage2_dtb_walker.power_state.pwrStateResidencyTicks::UNDEFINED 9041865672800                       # Cumulative time (in ticks) in various power states (Tick)
system.cpu.mmu.stage2_itb.instHits                  0                       # Inst hits (Count)
system.cpu.mmu.stage2_itb.instMisses                0                       # Inst misses (Count)
system.cpu.mmu.stage2_itb.inserts                   0                       # Number of times an entry is inserted into the TLB (Count)
system.cpu.mmu.stage2_itb.flushTlb                  0                       # Number of times a TLB invalidation was requested (Count)
system.cpu.mmu.stage2_itb.flushedEntries            0                       # Number of entries that have been flushed from TLB (Count)
system.cpu.mmu.stage2_itb.instAccesses              0                       # Inst accesses (Count)
system.cpu.mmu.stage2_itb.hits                      0                       # Total TLB (inst and data) hits (Count)
system.cpu.mmu.stage2_itb.misses                    0                       # Total TLB (inst and data) misses (Count)
system.cpu.mmu.stage2_itb.accesses                  0                       # Total TLB (inst and data) accesses (Count)
system.cpu.mmu.stage2_itb_walker.walks              0                       # Table walker walks requested (Count)
system.cpu.mmu.stage2_itb_walker.requestOrigin_Requested::Data            0                       # Table walker requests started/completed, data/inst (Count)
system.cpu.mmu.stage2_itb_walker.requestOrigin_Requested::Inst            0                       # Table walker requests started/completed, data/inst (Count)
system.cpu.mmu.stage2_itb_walker.requestOrigin_Requested::total            0                       # Table walker requests started/completed, data/inst (Count)
system.cpu.mmu.stage2_itb_walker.requestOrigin_Completed::Data            0                       # Table walker requests started/completed, data/inst (Count)
system.cpu.mmu.stage2_itb_walker.requestOrigin_Completed::Inst            0                       # Table walker requests started/completed, data/inst (Count)
system.cpu.mmu.stage2_itb_walker.requestOrigin_Completed::total            0                       # Table walker requests started/completed, data/inst (Count)
system.cpu.mmu.stage2_itb_walker.requestOrigin::total            0                       # Table walker requests started/completed, data/inst (Count)
system.cpu.mmu.stage2_itb_walker.power_state.pwrStateResidencyTicks::UNDEFINED 9041865672800                       # Cumulative time (in ticks) in various power states (Tick)
system.cpu.power_state.pwrStateResidencyTicks::ON 8493412184800                       # Cumulative time (in ticks) in various power states (Tick)
system.cpu.rename.squashCycles                8102523                       # Number of cycles rename is squashing (Cycle)
system.cpu.rename.idleCycles                248620698                       # Number of cycles rename is idle (Cycle)
system.cpu.rename.blockCycles             13024765979                       # Number of cycles rename is blocking (Cycle)
system.cpu.rename.serializeStallCycles       77304662                       # count of cycles rename stalled for serializing inst (Cycle)
system.cpu.rename.runCycles                 308257954                       # Number of cycles rename is running (Cycle)
system.cpu.rename.unblockCycles             219691141                       # Number of cycles rename is unblocking (Cycle)
system.cpu.rename.renamedInsts             1136986995                       # Number of instructions processed by rename (Count)
system.cpu.rename.squashedInsts              10918619                       # Number of squashed instructions processed by rename (Count)
system.cpu.rename.ROBFullEvents              29654480                       # Number of times rename has blocked due to ROB full (Count)
system.cpu.rename.IQFullEvents              131419790                       # Number of times rename has blocked due to IQ full (Count)
system.cpu.rename.LQFullEvents                9393187                       # Number of times rename has blocked due to LQ full (Count)
system.cpu.rename.SQFullEvents                7946523                       # Number of times rename has blocked due to SQ full (Count)
system.cpu.rename.fullRegistersEvents             134                       # Number of times there has been no free registers (Count)
system.cpu.rename.renamedOperands          1532804556                       # Number of destination operands rename has renamed (Count)
system.cpu.rename.lookups                  2142419115                       # Number of register rename lookups that rename has made (Count)
system.cpu.rename.intLookups               1455825444                       # Number of integer rename lookups (Count)
system.cpu.rename.vecLookups                     1677                       # Number of vector rename lookups (Count)
system.cpu.rename.committedMaps            1193642385                       # Number of HB maps that are committed (Count)
system.cpu.rename.undoneMaps                339162163                       # Number of HB maps that are undone due to squashing (Count)
system.cpu.rename.serializing                 5233473                       # count of serializing insts renamed (Count)
system.cpu.rename.tempSerializing              668701                       # count of temporary serializing insts renamed (Count)
system.cpu.rename.skidInsts                 407537182                       # count of insts added to the skid buffer (Count)
system.cpu.rob.reads                      14959671446                       # The number of ROB reads (Count)
system.cpu.rob.writes                      2262107227                       # The number of ROB writes (Count)
system.cpu.thread_0.numInsts                861906153                       # Number of Instructions committed (Count)
system.cpu.thread_0.numOps                  886110421                       # Number of Ops committed (Count)
system.cpu.thread_0.numMemRefs                      0                       # Number of Memory References (Count)
system.cpu_clk_domain.clock                       400                       # Clock period in ticks (Tick)
system.cpu_voltage_domain.voltage                   1                       # Voltage in Volts (Volt)
system.iobus.transDist::ReadReq                   828                       # Transaction distribution (Count)
system.iobus.transDist::ReadResp                  828                       # Transaction distribution (Count)
system.iobus.transDist::WriteReq                  271                       # Transaction distribution (Count)
system.iobus.transDist::WriteResp                 271                       # Transaction distribution (Count)
system.iobus.pktCount_system.bridge.mem_side_port::system.realview.uart0.pio          872                       # Packet count per connected requestor and responder (Count)
system.iobus.pktCount_system.bridge.mem_side_port::system.pci_ide.pio          156                       # Packet count per connected requestor and responder (Count)
system.iobus.pktCount_system.bridge.mem_side_port::total         1028                       # Packet count per connected requestor and responder (Count)
system.iobus.pktCount_system.pci_ide.dma::system.iocache.cpu_side_port         1170                       # Packet count per connected requestor and responder (Count)
system.iobus.pktCount_system.pci_ide.dma::total         1170                       # Packet count per connected requestor and responder (Count)
system.iobus.pktCount::total                     2198                       # Packet count per connected requestor and responder (Count)
system.iobus.pktSize_system.bridge.mem_side_port::system.realview.uart0.pio          872                       # Cumulative packet size per connected requestor and responder (Byte)
system.iobus.pktSize_system.bridge.mem_side_port::system.pci_ide.pio           87                       # Cumulative packet size per connected requestor and responder (Byte)
system.iobus.pktSize_system.bridge.mem_side_port::total          959                       # Cumulative packet size per connected requestor and responder (Byte)
system.iobus.pktSize_system.pci_ide.dma::system.iocache.cpu_side_port        36936                       # Cumulative packet size per connected requestor and responder (Byte)
system.iobus.pktSize_system.pci_ide.dma::total        36936                       # Cumulative packet size per connected requestor and responder (Byte)
system.iobus.pktSize::total                     37895                       # Cumulative packet size per connected requestor and responder (Byte)
system.iobus.power_state.pwrStateResidencyTicks::UNDEFINED 9041865672800                       # Cumulative time (in ticks) in various power states (Tick)
system.iobus.reqLayer12.occupancy              802688                       # Layer occupancy (ticks) (Tick)
system.iobus.reqLayer12.utilization               0.0                       # Layer utilization (Ratio)
system.iobus.reqLayer16.occupancy              143673                       # Layer occupancy (ticks) (Tick)
system.iobus.reqLayer16.utilization               0.0                       # Layer utilization (Ratio)
system.iobus.reqLayer17.occupancy              883981                       # Layer occupancy (ticks) (Tick)
system.iobus.reqLayer17.utilization               0.0                       # Layer utilization (Ratio)
system.iobus.respLayer0.occupancy              757000                       # Layer occupancy (ticks) (Tick)
system.iobus.respLayer0.utilization               0.0                       # Layer utilization (Ratio)
system.iobus.respLayer1.occupancy             2898000                       # Layer occupancy (ticks) (Tick)
system.iobus.respLayer1.utilization               0.0                       # Layer utilization (Ratio)
