
---------- Begin Simulation Statistics ----------
simSeconds                                   0.015414                       # Number of seconds simulated (Second)
simTicks                                  15413556000                       # Number of ticks simulated (Tick)
finalTick                                702513104800                       # Number of ticks from beginning of simulation (restored from checkpoints and never reset) (Tick)
simFreq                                  1000000000000                       # The number of ticks per simulated second ((Tick/Second))
hostSeconds                                    612.32                       # Real time elapsed on the host (Second)
hostTickRate                                 25172384                       # The number of ticks simulated per host second (ticks/s) ((Tick/Second))
hostMemory                                    9149304                       # Number of bytes of host memory used (Byte)
simInsts                                    399746281                       # Number of instructions simulated (Count)
simOps                                      456963764                       # Number of ops (including micro ops) simulated (Count)
hostInstRate                                   652839                       # Simulator instruction rate (inst/s) ((Count/Second))
hostOpRate                                     746282                       # Simulator op (including micro ops) rate (op/s) ((Count/Second))
system.bridge.power_state.pwrStateResidencyTicks::UNDEFINED 702513104800                       # Cumulative time (in ticks) in various power states (Tick)
system.clk_domain.clock                          1000                       # Clock period in ticks (Tick)
system.cpu.numCycles                         38533890                       # Number of cpu cycles simulated (Cycle)
system.cpu.numWorkItemsStarted                      0                       # Number of work items this cpu started (Count)
system.cpu.numWorkItemsCompleted                    0                       # Number of work items this cpu completed (Count)
system.cpu.instsAdded                        16759683                       # Number of instructions added to the IQ (excludes non-spec) (Count)
system.cpu.nonSpecInstsAdded                      597                       # Number of non-speculative instructions added to the IQ (Count)
system.cpu.instsIssued                       15213261                       # Number of instructions issued (Count)
system.cpu.squashedInstsIssued                 188661                       # Number of squashed instructions issued (Count)
system.cpu.squashedInstsExamined              2196103                       # Number of squashed instructions iterated over during squash; mainly for profiling (Count)
system.cpu.squashedOperandsExamined           3807128                       # Number of squashed operands that are examined and possibly removed from graph (Count)
system.cpu.squashedNonSpecRemoved                  67                       # Number of squashed non-spec instructions that were removed (Count)
system.cpu.numIssuedDist::samples            38446777                       # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::mean               0.395697                       # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::stdev              0.778479                       # Number of insts issued each cycle (Count)
system.l2.overallHits::cpu.mmu.dtb_walker       128632                       # number of overall hits (Count)
system.l2.overallHits::cpu.mmu.itb_walker          710                       # number of overall hits (Count)
system.l2.overallHits::cpu.inst                  4443                       # number of overall hits (Count)
system.l2.overallHits::cpu.data                 22205                       # number of overall hits (Count)
system.l2.overallHits::cpu.dcache.prefetcher       174329                       # number of overall hits (Count)
system.l2.overallHits::total                   330319                       # number of overall hits (Count)
system.l2.demandMisses::cpu.mmu.dtb_walker          103                       # number of demand (read+write) misses (Count)
system.l2.demandMisses::cpu.mmu.itb_walker          120                       # number of demand (read+write) misses (Count)
system.l2.demandMisses::cpu.inst                 7789                       # number of demand (read+write) misses (Count)
system.l2.demandMisses::cpu.data               189554                       # number of demand (read+write) misses (Count)
system.l2.demandMisses::cpu.dcache.prefetcher       863189                       # number of demand (read+write) misses (Count)
system.l2.demandMisses::total                 1060755                       # number of demand (read+write) misses (Count)
system.l2.overallMisses::cpu.mmu.dtb_walker          103                       # number of overall misses (Count)
system.l2.overallMisses::cpu.mmu.itb_walker          120                       # number of overall misses (Count)
system.l2.overallMisses::cpu.inst                7789                       # number of overall misses (Count)
system.l2.overallMisses::cpu.data              189554                       # number of overall misses (Count)
system.l2.overallMisses::cpu.dcache.prefetcher       863189                       # number of overall misses (Count)
system.l2.overallMisses::total                1060755                       # number of overall misses (Count)
system.l2.demandMissLatency::cpu.mmu.dtb_walker      6101505                       # number of demand (read+write) miss ticks (Tick)
system.l2.demandMissLatency::cpu.mmu.itb_walker      7089889                       # number of demand (read+write) miss ticks (Tick)
system.l2.demandMissLatency::cpu.inst       452361600                       # number of demand (read+write) miss ticks (Tick)
system.l2.demandMissLatency::cpu.data     11250905200                       # number of demand (read+write) miss ticks (Tick)
system.l2.demandMissLatency::cpu.dcache.prefetcher  50812004196                       # number of demand (read+write) miss ticks (Tick)
system.l2.demandMissLatency::total        62528462390                       # number of demand (read+write) miss ticks (Tick)
system.l2.overallMissLatency::cpu.mmu.dtb_walker      6101505                       # number of overall miss ticks (Tick)
system.l2.overallMissLatency::cpu.mmu.itb_walker      7089889                       # number of overall miss ticks (Tick)
system.l2.overallMissLatency::cpu.inst      452361600                       # number of overall miss ticks (Tick)
system.l2.overallMissLatency::cpu.data    11250905200                       # number of overall miss ticks (Tick)
system.l2.overallMissLatency::cpu.dcache.prefetcher  50812004196                       # number of overall miss ticks (Tick)
system.l2.overallMissLatency::total       62528462390                       # number of overall miss ticks (Tick)
system.l2.demandAccesses::cpu.mmu.dtb_walker       128735                       # number of demand (read+write) accesses (Count)
system.l2.demandAccesses::cpu.mmu.itb_walker          830                       # number of demand (read+write) accesses (Count)
system.l2.demandAccesses::cpu.inst              12232                       # number of demand (read+write) accesses (Count)
system.l2.demandAccesses::cpu.data             211759                       # number of demand (read+write) accesses (Count)
system.l2.demandAccesses::cpu.dcache.prefetcher      1037518                       # number of demand (read+write) accesses (Count)
system.l2.demandAccesses::total               1391074                       # number of demand (read+write) accesses (Count)
system.l2.overallAccesses::cpu.mmu.dtb_walker       128735                       # number of overall (read+write) accesses (Count)
system.l2.overallAccesses::cpu.mmu.itb_walker          830                       # number of overall (read+write) accesses (Count)
system.l2.overallAccesses::cpu.inst             12232                       # number of overall (read+write) accesses (Count)
system.l2.overallAccesses::cpu.data            211759                       # number of overall (read+write) accesses (Count)
system.l2.overallAccesses::cpu.dcache.prefetcher      1037518                       # number of overall (read+write) accesses (Count)
system.l2.overallAccesses::total              1391074                       # number of overall (read+write) accesses (Count)
system.l2.demandMissRate::cpu.mmu.dtb_walker     0.000800                       # miss rate for demand accesses (Ratio)
system.l2.demandMissRate::cpu.mmu.itb_walker     0.144578                       # miss rate for demand accesses (Ratio)
system.l2.demandMissRate::cpu.inst           0.636772                       # miss rate for demand accesses (Ratio)
system.l2.demandMissRate::cpu.data           0.895140                       # miss rate for demand accesses (Ratio)
system.l2.demandMissRate::cpu.dcache.prefetcher     0.831975                       # miss rate for demand accesses (Ratio)
system.l2.demandMissRate::total              0.762544                       # miss rate for demand accesses (Ratio)
system.l2.overallMissRate::cpu.mmu.dtb_walker     0.000800                       # miss rate for overall accesses (Ratio)
system.l2.overallMissRate::cpu.mmu.itb_walker     0.144578                       # miss rate for overall accesses (Ratio)
system.l2.overallMissRate::cpu.inst          0.636772                       # miss rate for overall accesses (Ratio)
system.l2.overallMissRate::cpu.data          0.895140                       # miss rate for overall accesses (Ratio)
system.l2.overallMissRate::cpu.dcache.prefetcher     0.831975                       # miss rate for overall accesses (Ratio)
system.l2.overallMissRate::total             0.762544                       # miss rate for overall accesses (Ratio)
system.l2.demandAvgMissLatency::cpu.mmu.dtb_walker 59237.912621                       # average overall miss latency in ticks ((Tick/Count))
system.l2.demandAvgMissLatency::cpu.mmu.itb_walker 59082.408333                       # average overall miss latency in ticks ((Tick/Count))
system.l2.demandAvgMissLatency::cpu.inst 58076.980357                       # average overall miss latency in ticks ((Tick/Count))
system.l2.demandAvgMissLatency::cpu.data 59354.617682                       # average overall miss latency in ticks ((Tick/Count))
system.l2.demandAvgMissLatency::cpu.dcache.prefetcher 58865.444527                       # average overall miss latency in ticks ((Tick/Count))
system.l2.demandAvgMissLatency::total    58947.129535                       # average overall miss latency in ticks ((Tick/Count))
system.l2.overallAvgMissLatency::cpu.mmu.dtb_walker 59237.912621                       # average overall miss latency ((Tick/Count))
system.l2.overallAvgMissLatency::cpu.mmu.itb_walker 59082.408333                       # average overall miss latency ((Tick/Count))
system.l2.overallAvgMissLatency::cpu.inst 58076.980357                       # average overall miss latency ((Tick/Count))
system.l2.overallAvgMissLatency::cpu.data 59354.617682                       # average overall miss latency ((Tick/Count))
system.l2.overallAvgMissLatency::cpu.dcache.prefetcher 58865.444527                       # average overall miss latency ((Tick/Count))
system.l2.overallAvgMissLatency::total   58947.129535                       # average overall miss latency ((Tick/Count))
system.l2.blockedCycles::no_mshrs                   0                       # number of cycles access was blocked (Cycle)
system.l2.blockedCycles::no_targets                 0                       # number of cycles access was blocked (Cycle)
system.l2.blockedCauses::no_mshrs                   0                       # number of times access was blocked (Count)
system.l2.blockedCauses::no_targets                 0                       # number of times access was blocked (Count)
system.l2.avgBlocked::no_mshrs                    nan                       # average number of cycles each access was blocked ((Cycle/Count))
system.l2.avgBlocked::no_targets                  nan                       # average number of cycles each access was blocked ((Cycle/Count))
system.l2.writebacks::writebacks                 4482                       # number of writebacks (Count)
system.l2.writebacks::total                      4482                       # number of writebacks (Count)
system.l2.demandMshrHits::cpu.mmu.itb_walker            1                       # number of demand (read+write) MSHR hits (Count)
system.l2.demandMshrHits::cpu.inst                  2                       # number of demand (read+write) MSHR hits (Count)
system.l2.demandMshrHits::total                     3                       # number of demand (read+write) MSHR hits (Count)
system.l2.overallMshrHits::cpu.mmu.itb_walker            1                       # number of overall MSHR hits (Count)
system.l2.overallMshrHits::cpu.inst                 2                       # number of overall MSHR hits (Count)
system.l2.overallMshrHits::total                    3                       # number of overall MSHR hits (Count)
